614	0.44231	0.3394	0.24763	0.16415	0.18757	0.21685	0.35425	0.46815
615	0.44325	0.33947	0.24636	0.16319	0.18679	0.21713	0.35775	0.47791
616	0.4441	0.33952	0.24506	0.16227	0.18608	0.21746	0.36109	0.48756
617	0.44485	0.33954	0.24373	0.16137	0.18543	0.21785	0.36428	0.49706
618	0.44552	0.33953	0.24239	0.1605	0.18484	0.21831	0.3673	0.50637
619	0.4461	0.33947	0.24106	0.15968	0.1843	0.21884	0.37017	0.51548
620	0.44659	0.33937	0.23974	0.1589	0.1838	0.21944	0.37291	0.52438
621	0.44698	0.33924	0.23844	0.15817	0.18334	0.22013	0.37551	0.53304
622	0.44727	0.33909	0.23719	0.15748	0.18289	0.22089	0.378	0.54143
623	0.44747	0.33893	0.23598	0.15684	0.18246	0.22172	0.38038	0.54958
624	0.44758	0.33874	0.23482	0.15624	0.18202	0.22262	0.38267	0.55747
625	0.44761	0.33854	0.23372	0.15568	0.18157	0.22358	0.38487	0.56511
626	0.44758	0.33833	0.23268	0.15515	0.18111	0.22459	0.38701	0.57248
627	0.4475	0.33811	0.23169	0.15466	0.18063	0.22565	0.38911	0.57959
628	0.44737	0.3379	0.23076	0.1542	0.18012	0.22674	0.39118	0.58642
629	0.44723	0.33771	0.22986	0.15377	0.1796	0.22788	0.39325	0.59297
630	0.44707	0.33753	0.22899	0.15339	0.17906	0.22903	0.39533	0.59923
631	0.44691	0.33737	0.22813	0.15303	0.17851	0.23022	0.39743	0.6052
632	0.44677	0.33724	0.22728	0.15271	0.17795	0.23141	0.39954	0.61086
633	0.44665	0.33712	0.22642	0.15241	0.17738	0.23262	0.40167	0.61623
634	0.44655	0.337	0.22555	0.15213	0.17681	0.23384	0.40381	0.62131
635	0.4465	0.33687	0.22467	0.15187	0.17626	0.23505	0.40596	0.6261
636	0.44647	0.33674	0.22378	0.15161	0.17571	0.23627	0.40811	0.63062
637	0.44649	0.33661	0.22288	0.15134	0.17519	0.23749	0.41026	0.63489
638	0.44653	0.33647	0.22196	0.15107	0.1747	0.2387	0.41238	0.63893
639	0.44661	0.33632	0.22105	0.15078	0.17424	0.23989	0.41448	0.64273
640	0.44671	0.33616	0.22015	0.15046	0.17381	0.24108	0.41652	0.6463
641	0.44683	0.336	0.21927	0.15014	0.17342	0.24225	0.41851	0.64965
642	0.44694	0.33583	0.2184	0.14979	0.17308	0.24339	0.42044	0.6528
643	0.44706	0.33565	0.21758	0.14943	0.17278	0.24452	0.42231	0.65577
644	0.44716	0.33546	0.21681	0.14905	0.17252	0.24563	0.42412	0.65855
645	0.44726	0.33526	0.21613	0.14865	0.1723	0.2467	0.42589	0.66118
646	0.44733	0.33505	0.21554	0.14825	0.17212	0.24776	0.42762	0.66367
647	0.4474	0.33484	0.21507	0.14784	0.17197	0.24879	0.42933	0.66603
648	0.44744	0.33462	0.21472	0.14744	0.17186	0.24981	0.43101	0.66829
649	0.44746	0.3344	0.2145	0.14706	0.17177	0.25081	0.43267	0.67045
650	0.44746	0.33418	0.21441	0.14672	0.17171	0.25179	0.43431	0.67252
651	0.44744	0.33396	0.21444	0.14641	0.17167	0.25277	0.43592	0.67452
652	0.4474	0.33375	0.2146	0.14615	0.17166	0.25374	0.4375	0.67645
653	0.44734	0.33353	0.21487	0.14594	0.17168	0.2547	0.43903	0.67833
654	0.44728	0.33333	0.21524	0.14579	0.17172	0.25567	0.44052	0.68016
655	0.44721	0.33313	0.2157	0.14571	0.1718	0.25663	0.44198	0.68192
656	0.44716	0.33294	0.21623	0.1457	0.17191	0.25761	0.44339	0.68363
657	0.44713	0.33276	0.21684	0.14575	0.17208	0.25861	0.44477	0.6853
658	0.44712	0.33259	0.21749	0.14587	0.1723	0.25961	0.44611	0.68691
659	0.44715	0.33243	0.21817	0.14606	0.17259	0.26064	0.4474	0.68847
660	0.44721	0.33228	0.21889	0.14629	0.17294	0.26167	0.44865	0.68997
661	0.44732	0.33213	0.21963	0.14656	0.17336	0.26272	0.44984	0.69144
662	0.44747	0.33198	0.2204	0.14687	0.17385	0.26377	0.45096	0.69287
663	0.44766	0.33184	0.22119	0.14719	0.17441	0.26482	0.45202	0.69427
664	0.44788	0.3317	0.22202	0.14754	0.17503	0.26586	0.45302	0.69565
665	0.44812	0.33156	0.22289	0.14789	0.17571	0.2669	0.45396	0.697
666	0.44838	0.33141	0.22381	0.14826	0.17643	0.26793	0.45487	0.69834
667	0.44865	0.33126	0.22481	0.14863	0.17719	0.26893	0.45575	0.69964
668	0.44892	0.3311	0.22588	0.14901	0.17796	0.2699	0.45662	0.70091
669	0.4492	0.33094	0.22705	0.1494	0.17874	0.27084	0.45747	0.70213
670	0.44948	0.33077	0.22831	0.14981	0.17952	0.27174	0.45831	0.7033
671	0.44976	0.33059	0.22969	0.15022	0.18029	0.27261	0.45916	0.70442
672	0.45003	0.3304	0.23121	0.15065	0.18105	0.27346	0.46	0.70549
673	0.45029	0.33022	0.23288	0.15109	0.1818	0.27428	0.46085	0.70651
674	0.45054	0.33002	0.23472	0.15155	0.18252	0.27508	0.46171	0.70748
675	0.45078	0.32983	0.23673	0.15202	0.18322	0.27587	0.46256	0.7084
676	0.45101	0.32964	0.23893	0.15251	0.18389	0.27664	0.46341	0.70927
677	0.45125	0.32945	0.24132	0.15304	0.18454	0.2774	0.46423	0.71007
678	0.45149	0.32927	0.24388	0.1536	0.18516	0.27815	0.46504	0.7108
